ID_1,SR_ssp370,PD_ssp370,Pdses_ssp370,PE_ssp370,Res_PD_ssp370,EDGE_ssp370
450,7,997.705913,-1.310199565,0.129007552,262.735508,1.877963877
451,7,1042.291747,-0.77994385,0.107999322,307.321342,1.796121285
452,28,2509.721996,0.092846209,0.416908245,215.559617,1.80347252
453,38,2801.379753,-0.984059435,0.471368567,-235.2549946,1.775918309
454,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
455,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
456,32,2540.51015,-0.829239882,0.505573208,-50.64117648,1.808904653
457,20,1792.834626,-1.656194193,0.24730955,92.65014185,1.742799875
458,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
459,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
460,2,253.645516,-0.757072163,0.032771879,-110.0887047,1.470833156
461,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
462,13,1619.520958,0.261154635,0.186720582,439.0671319,1.791209808
463,14,1745.151879,0.699636703,0.218057901,490.450816,1.790484234
464,5,968.477746,0.389591664,0.095779103,382.0018148,1.794895862
465,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
466,17,1136.151585,-6.298369906,0.121031821,-341.2911886,1.575991955
468,19,2005.557697,0.256601843,0.297599581,379.6204497,1.859536952
469,5,980.655697,0.433986492,0.083853168,394.1797658,1.948693439
470,17,1638.713658,-1.671248836,0.223757253,161.2708844,1.709480832
471,25,2453.10501,0.765803721,0.390335871,381.6843415,1.816299959
472,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
473,10,421.747666,-9.18863089,0.055311428,-535.9644495,1.589443021
474,3,773.834292,0.687603311,0.082229001,335.8528345,1.792068374
475,40,3183.920792,0.708539854,0.829975248,-1.208429365,1.830873291
476,15,1017.474398,-5.296257109,0.223871727,-311.4739018,1.607080518
477,5,337.572564,-7.336216845,0.038345792,-248.9033672,1.448719906
479,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
480,4,296.777617,-3.099023271,0.040379164,-215.4510774,1.452585527
482,22,2225.736644,0.474297816,0.305781747,377.0576861,1.847759317
483,3,717.920751,0.513156064,0.064526405,279.9392935,1.987375125
484,8,965.569529,-2.925609835,0.088312053,156.3518872,1.914356842
485,28,2007.623394,-2.650762634,0.289395819,-286.538985,1.670708155
486,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
487,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
488,26,2504.643274,0.73020651,0.4153699,358.9753687,1.802468722
489,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
492,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
493,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
495,21,1390.331475,-5.149861658,0.297787138,-384.100246,1.605045833
496,47,3831.879956,2.334716787,2.607874695,127.0200766,1.87694258
497,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
498,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
499,7,1139.406355,0.317319643,0.112749006,404.43595,1.840537121
500,5,879.759931,-0.33711097,0.081732465,293.2839998,1.912099013
501,3,146.720018,-3.371166103,0.024748395,-291.2614395,1.464734808
502,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
503,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
504,31,2535.461112,-0.524872538,0.654157922,18.55702238,1.766192749
505,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
506,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
507,42,3262.60305,0.63855921,0.91894042,-71.02064509,1.798653579
509,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
510,5,395.280213,-3.867789109,0.041913481,-191.1957182,1.874343746
511,4,815.720393,0.05706362,0.063088649,303.4916986,1.664038567
513,6,854.170706,-1.207402569,0.075206172,193.4475379,1.702647919
514,21,1692.962091,-2.704355838,0.233578051,-81.46963001,1.662252045
515,3,146.720018,-3.371166103,0.024748395,-291.2614395,1.464734808
516,8,1001.139804,-1.691647981,0.126255079,191.9221622,1.73914744
517,50,3785.186848,1.714814402,1.547718565,-142.414742,1.764780468
519,31,2485.560754,-0.711695241,0.491333245,-31.34333562,1.843858602
520,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
522,4,306.41972,-3.090910901,0.040382306,-205.8089744,1.806991242
523,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
524,11,945.024964,-4.187703828,0.211130993,-86.9343884,1.601993498
525,37,2773.265085,-0.877353236,0.468001812,-189.1224258,1.785763261
526,4,844.74351,0.250638367,0.06687873,332.5148156,1.83475407
527,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
528,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
530,15,1786.708462,0.488936645,0.248840323,457.7601622,1.865330121
531,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
532,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
533,12,1204.549909,-2.808409106,0.121026425,98.34331974,1.659226499
534,3,146.720018,-3.371166103,0.024748395,-291.2614395,1.464734808
535,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
536,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
537,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
538,34,2852.279756,0.407791586,0.558041833,112.6339558,1.824678327
539,16,1899.353646,0.802582042,0.262990711,496.1581093,1.746591788
540,15,1297.363691,-3.722887795,0.167724336,-31.58460884,1.620910433
541,9,1296.782538,0.142149311,0.138556126,413.3176593,1.766234865
542,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
543,2,253.645516,-0.777082343,0.02601633,-110.0887047,1.798877672
544,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
545,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
547,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
548,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
550,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
551,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
552,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
553,6,353.02181,-6.762596322,0.040173175,-307.7013581,1.448930973
554,26,2421.999524,0.235193884,0.391636289,276.3316187,1.800584411
555,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
556,30,2707.94889,0.675275278,0.472308177,265.2920372,1.76730125
557,18,1883.036387,-0.203373389,0.239139562,331.3463766,1.914144087
558,11,466.780604,-9.031208432,0.056464058,-565.1787484,1.512325809
560,33,2682.167473,-0.193448075,0.553887116,16.76890966,1.850752386
561,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
562,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
563,25,2015.489513,-1.764922957,0.293350303,-55.93115545,1.674289095
564,6,450.630376,-5.520163196,0.050857431,-210.0927921,1.920283379
565,21,2168.985469,0.542302091,0.312936292,394.553748,1.834502613
566,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
568,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
569,8,1182.984482,-0.235122671,0.126346462,373.7668402,1.969549874
570,9,419.786638,-9.919159472,0.053761901,-463.6782407,1.604442764
571,5,939.454629,0.215251866,0.101561138,352.9786978,1.930765826
572,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
573,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
574,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
575,10,1403.950661,0.322905708,0.152169402,446.2385455,1.905055591
576,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
577,42,3417.124597,1.396175601,1.164860064,83.50090191,1.806089812
578,39,3203.325486,0.964884584,0.808465258,92.4435015,1.7887278
579,4,815.720393,0.114119208,0.067870921,303.4916986,1.660251298
580,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
581,6,918.557511,-1.228613169,0.079098949,257.8343429,1.822897661
582,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
583,12,462.193421,-10.27155503,0.060520664,-644.0131683,1.566173701
584,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
585,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
586,33,2533.771285,-1.120577972,0.610787037,-131.6272783,1.737169168
587,17,1848.635214,0.01071256,0.237736118,371.1924404,1.858598299
589,31,2288.091031,-2.082469396,0.333963259,-228.8130586,1.777686822
590,5,968.477746,0.389591664,0.095779103,382.0018148,1.794895862
591,28,2408.367005,-0.456785555,0.451458715,114.204626,1.804325885
592,2,135.641392,-1.510462594,0.02185252,-228.0928287,1.470183993
593,4,306.41972,-3.088652461,0.035130734,-205.8089744,1.79401467
594,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
595,29,2409.692742,-0.770664453,0.369794539,41.2831261,1.785776781
596,3,292.443095,-2.500190072,0.031249798,-145.5383625,1.452901137
597,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
598,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
599,40,3227.510043,0.899704293,0.877722987,42.38082163,1.796610271
600,14,477.644516,-10.12365225,0.065837999,-777.056547,1.597436262
601,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
602,6,1015.672119,-0.038860676,0.083848633,354.9489509,1.874716137
603,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
604,41,3073.203723,-0.15464042,0.848609173,-186.1727352,1.769044324
605,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
606,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
607,3,295.341094,-1.56822443,0.037289126,-142.6403635,1.693660449
608,46,3511.604263,0.994476439,1.352276701,-119.0083795,1.781132469
609,50,3884.738962,2.029434991,1.860713843,-42.86262797,1.809457404
610,32,2425.475953,-1.399941597,0.4118875,-165.6753735,1.71128817
611,53,4214.497066,2.814940535,3.535609385,64.15376544,1.834086635
612,4,306.41972,-3.090910901,0.040382306,-205.8089744,1.806991242
613,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
614,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
615,6,349.551821,-6.065157799,0.047989591,-311.1713471,1.68277346
616,5,334.171754,-5.31072162,0.036805496,-252.3041772,1.451245952
617,23,2062.361729,-0.84939831,0.293949617,139.4355343,1.697075298
618,30,2557.979391,-0.201507539,0.434437466,115.3225382,1.788303604
619,6,353.02181,-10.32004709,0.039389592,-307.7013581,1.44893184
620,5,850.736815,-0.94199621,0.078115354,264.2608838,1.8943885
621,3,288.661938,-1.707037952,0.03319251,-149.3195195,1.916652393
622,4,815.720393,0.019388327,0.068257261,303.4916986,1.660251298
623,4,360.263791,-2.599607774,0.035496291,-151.9649034,1.806731362
624,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
625,27,2168.303481,-1.625794775,0.303578439,-51.61166117,1.74130758
626,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
628,2,77.595158,-1.533700936,0.02398792,-286.1390627,1.449872128
629,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
630,29,2246.135846,-1.777254121,0.324276172,-122.2737699,1.681766969
631,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
632,8,1257.98496,0.477360386,0.125890685,448.7673182,1.806178386
634,37,2760.962394,-0.97287623,0.503602994,-201.4251168,1.745225614
635,2,253.645516,-0.757072163,0.032771879,-110.0887047,1.470833156
636,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
637,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
638,5,968.477746,0.389591664,0.095779103,382.0018148,1.794895862
639,39,2764.263118,-1.49654739,0.483697535,-346.6188665,1.766139933
640,16,1045.978655,-5.489982193,0.230476153,-357.2168817,1.598554124
641,25,2422.580915,0.632133066,0.406238468,351.1602465,1.782260197
642,15,1783.568081,0.430997307,0.237524497,454.6197812,1.760099864
643,49,3819.217933,1.882500529,1.88137259,-34.13642011,1.788231888
644,14,478.505487,-10.04885719,0.064241987,-776.195576,1.549833668
645,43,3572.617925,1.959748069,1.553831344,164.7469931,1.809025993
646,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
650,5,980.655695,0.524163504,0.094465942,394.1797638,1.779888897
651,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
652,32,2751.342186,0.431947134,0.520858417,160.1908595,1.815290235
653,29,2558.75625,0.095296047,0.449627997,190.3466341,1.768427348
654,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
655,23,1945.250438,-1.778320956,0.273304127,22.32424327,1.741724993
656,31,2450.683023,-1.131900637,0.398996235,-66.22106662,1.764126793
657,25,2345.099736,0.110503991,0.348475934,273.6790675,1.780278075
658,5,968.477746,0.353638196,0.09840497,382.0018148,1.934517179
659,43,3294.804754,0.755752676,1.785379053,-113.0661779,1.860980851
661,6,1104.389934,0.710267614,0.1038733,443.6667659,1.903450608
662,20,1330.00181,-5.66868771,0.180347898,-370.1826741,1.615164068
663,3,258.681996,-1.947513408,0.027720073,-179.2994615,1.687868068
664,3,786.012243,0.663476643,0.065114221,348.0307855,2.001636391
665,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
666,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
667,15,1398.967595,-2.889330684,0.193966001,70.01929516,1.634560927
668,7,921.991402,-1.83730212,0.07978738,187.020997,1.770137482
669,14,478.505487,-10.04885719,0.064241987,-776.195576,1.549833668
670,8,1045.725638,-1.457787489,0.108687752,236.5079962,1.753303175
671,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
672,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
673,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
674,6,375.676939,-5.197470262,0.04861736,-285.0462291,1.573208901
675,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
676,12,437.92569,-9.78205866,0.058024392,-668.2808993,1.566450687
677,27,2519.329412,0.478956167,0.491861641,299.4142698,1.819255941
678,5,968.477746,0.452532344,0.101845873,382.0018148,2.071745984
679,12,945.812169,-4.788669451,0.211433183,-160.3944203,1.587719942
680,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
681,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
683,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
684,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
685,3,308.995679,-1.941342403,0.034989072,-128.9857785,1.923741417
686,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
687,23,2017.67037,-1.070711235,0.292650097,94.74417527,1.726805439
688,6,352.316141,-6.763528925,0.040012696,-308.4070271,1.449033323
689,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
690,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
691,5,284.495445,-5.521610859,0.034867681,-301.9804862,1.442454452
692,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
693,21,2133.161081,0.337588885,0.381970088,358.72936,1.838941574
694,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
695,11,1520.152412,0.764981626,0.218561008,488.1930596,1.825260135
696,33,2333.744405,-2.216788247,0.401641864,-331.6541583,1.722431079
697,10,438.461907,-9.043997087,0.23815464,-519.2502085,1.667047648
699,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
700,9,1259.06512,-0.177638805,0.130196511,375.6002413,1.907429163
701,26,2507.313688,0.812997392,0.481692811,361.6457827,1.831850148
703,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
704,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
705,38,3112.910692,0.939221121,1.605513424,76.27594436,1.793299528
706,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
708,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
709,4,900.65705,0.664816772,0.097421374,388.4283556,2.051785608
710,38,2790.218616,-1.081650153,0.510114195,-246.4161316,1.72002988
711,6,921.45551,-1.911432487,0.076922383,260.7323419,1.706553626
712,30,2518.303112,-0.33365989,0.499022411,75.64625924,1.833575792
713,25,2392.302545,0.427869958,0.396557348,320.8818765,1.807478013
714,2,77.595158,-1.660436296,0.023984241,-286.1390627,1.45013155
715,4,815.720393,-0.013057073,0.067714212,303.4916986,1.654379457
716,7,960.253089,-1.992971047,0.082292612,225.282684,1.782808686
717,22,1929.826812,-1.513870762,0.24341505,81.14785413,1.792664557
718,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
719,43,3374.791672,0.941908734,1.039369292,-33.07925995,1.776418911
721,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
722,9,1101.481716,-1.975165382,0.102660624,218.0168373,1.891244341
723,6,372.588986,-8.4629518,0.044094008,-288.1341821,1.680154316
724,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
727,6,335.929888,-5.215644549,0.039351797,-324.7932801,1.684776765
728,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
729,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
730,3,277.927561,-1.770259427,0.036778691,-160.0538965,1.459674131
731,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
732,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
733,7,1053.619453,-0.680648185,0.153483426,318.649048,1.804231811
734,17,1393.419508,-3.772447077,0.194759017,-84.02326557,1.571222319
735,14,1000.000567,-4.924307232,0.219646986,-254.700496,1.569891637
736,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
737,32,2425.568863,-1.649079286,0.383631991,-165.5824635,1.773942186
738,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
739,1,1.826986,-0.772414748,0.018207653,-287.6599978,1.45383644
741,24,1557.303639,-4.636855917,0.320483269,-439.8697926,1.654161955
743,4,360.263791,-2.599607774,0.035496291,-151.9649034,1.806731362
744,1,3.119954,-0.723173761,0.017093307,-286.3670298,1.481927676
745,42,3319.126282,0.943540162,0.980699837,-14.49741309,1.801402838
747,51,3573.730796,0.324496438,1.238436711,-428.1180308,1.803479759
748,11,1535.052809,0.794609097,0.213647948,503.0934566,1.86424019
750,18,1886.979093,-0.097576477,0.251718457,335.2890826,1.879015079
751,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
