ID_1,SR_ssp585,PD_ssp585,Pdses_ssp585,Res_pd_ssp585,PE_ssp585,EDGE_ssp585
22810,29,2415.025024,-0.717898278,25.78135712,0.40205555,1.764205062
22812,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
22813,5,334.171754,-5.31072162,-278.0737804,0.036888562,1.451245952
22814,41,2827.410686,-1.619662639,-450.3320471,0.688790371,1.751877648
22815,34,2724.728802,-0.224720436,-34.72280914,0.479313646,1.875340047
22816,38,3057.539869,0.495938775,1.921902456,0.639068558,1.810389397
22817,5,267.138263,-5.922589994,-345.1072714,0.03097566,1.441002581
22818,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22819,2,135.641392,-1.510462594,-254.4793759,0.021895484,1.470183993
22820,32,2651.481903,-0.145629504,40.11346957,0.485328939,1.881437013
22821,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22822,6,1083.04327,0.567976985,396.7561467,0.110197589,1.91508324
22823,33,2631.873063,-0.593231416,-53.53695929,0.44595366,1.758942048
22824,6,436.975791,-6.067411188,-249.3113323,0.050277524,1.800404059
22825,40,2977.09818,-0.456640541,-226.6029642,0.598262727,1.771958311
22826,30,2122.332111,-2.632420225,-340.9531447,0.321077736,1.687053618
22827,28,1931.287123,-3.269176297,-383.914955,0.28723046,1.664079556
22828,4,360.263791,-2.599607774,-177.9401546,0.03702666,1.806731362
22829,44,3817.006385,3.218629457,317.1388853,1.728475832,1.79496734
22830,25,2110.886143,-1.309843403,17.80883153,0.280547523,1.766604724
22831,39,2902.166012,-0.638948173,-227.4935434,0.631607892,1.810189907
22832,5,334.171754,-5.76401743,-278.0737804,0.035848152,1.451245952
22833,61,4514.468687,2.870974995,-244.1058231,8.509805725,1.816983673
22834,5,324.014375,-6.299923489,-288.2311594,0.034427965,1.446742607
22835,37,2915.901048,-0.033489041,-65.67532969,0.52414362,1.810845764
22836,6,326.191023,-5.89118378,-360.0961003,0.039660283,1.674122412
22837,29,2550.440219,0.021293591,161.1965521,0.424536722,1.792206577
22838,6,353.02181,-10.32004709,-333.2653133,0.03932699,1.44893184
22839,34,2812.055677,0.14032768,52.60406586,0.606487464,1.840137119
22840,3,688.897635,0.207636003,224.7352783,0.061942545,1.947763748
22841,9,1351.749885,0.626660343,443.3379952,0.140306999,1.908689423
22842,10,944.103717,-3.751734631,-38.3497617,0.214672774,1.619060876
22843,27,2540.141336,0.603354854,298.9808468,0.439267454,1.824099267
22844,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
22845,7,1057.367697,-0.647689751,297.0389849,0.090462166,1.987782711
22846,53,3404.89179,-1.098060085,-761.3500093,0.930981105,1.741832435
22847,8,1177.82885,-0.339939979,343.458549,0.112715725,1.967232053
22848,28,2484.880605,-0.006934024,169.678527,0.410407855,1.805571381
22849,7,990.082893,-1.406419219,229.7541809,0.08950217,1.703175977
22850,17,1845.111203,-0.054665469,344.3666023,0.266006683,1.898897211
22851,18,2026.835196,0.727379538,452.0490065,0.328461257,1.9658047
22853,34,2706.615919,-0.473641741,-52.83569214,0.454227016,1.770352431
22854,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
22855,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22856,4,376.816374,-2.775591189,-161.3875716,0.045006434,1.460432956
22857,28,2610.164907,0.731464226,294.962829,0.423615408,1.785096859
22858,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22859,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
22860,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22861,9,1319.757116,0.389724806,411.3452262,0.143494237,1.934821477
22862,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
22863,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22865,6,921.45551,-1.911432487,235.1683867,0.077112381,1.706553626
22866,38,3282.792577,1.810909583,227.1746105,1.00815849,1.841004696
22867,11,422.397293,-9.659667557,-634.0977745,0.054941468,1.574956994
22868,32,2664.755996,-0.212931735,53.38756257,0.460987532,1.793015836
22869,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22870,40,3180.333034,0.590627883,-23.36811025,0.716005064,1.776199253
22871,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22872,8,418.999433,-10.13933856,-415.370868,0.053820512,1.626159907
22874,45,3470.526439,0.932442752,-103.3826495,1.113690778,1.739678555
22876,1,3.119954,-0.723173761,-312.959225,0.017147386,1.481927676
22877,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
22878,4,327.459517,-3.037609793,-210.7444286,0.040120711,1.799160969
22879,45,3841.517845,3.085835147,267.6087565,1.722823854,1.800498588
22880,28,2355.024613,-0.800850955,39.82253497,0.413836898,1.748216542
22881,7,1222.968538,1.172360407,462.6398259,0.120067701,1.862517729
22882,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22883,18,1554.605556,-2.861321572,-20.18063351,0.235134782,1.718902287
22884,25,2293.976182,-0.118333895,200.8988705,0.37580879,1.783969852
22885,25,1833.936949,-3.231952686,-259.1403625,0.223411182,1.666888024
22886,10,1427.781909,0.468776,445.3284303,0.140676052,1.877994738
22887,4,297.479575,-3.925434437,-240.7243706,0.033388427,1.627572725
22888,33,2595.235833,-0.808128531,-90.17418929,0.40351817,1.819572395
22890,4,332.544838,-3.676605099,-205.6591076,0.03543863,1.457890126
22892,34,2711.597671,-0.435804753,-47.85394014,0.462213679,1.772026859
22893,24,2244.974793,-0.087639169,225.9390704,0.346288009,1.854957327
22894,4,116.045471,-3.480015861,-422.1584746,0.034130519,1.624658197
22896,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22897,25,2195.106276,-0.728820478,102.0289645,0.313037465,1.808640392
22898,10,1330.085729,-0.327750028,347.6322503,0.141248421,1.88023255
22899,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22900,6,398.714104,-4.668855871,-287.5730193,0.046004005,1.804215856
22901,31,2401.229185,-1.236130277,-136.0976596,0.371437472,1.764051312
22902,25,2543.828196,1.326154523,450.7508845,0.451776921,1.859669776
22903,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22904,6,336.552794,-7.357322019,-349.7343293,0.039242263,1.441906595
22905,46,3954.799391,3.417807213,306.8487136,2.110119228,1.818295273
22906,47,3920.011355,2.878232953,198.0190888,1.783995855,1.806863188
22907,4,296.777617,-3.099023271,-241.4263286,0.040546018,1.452585527
22909,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
22910,8,1325.356111,1.420827609,490.98581,0.146018432,1.834135892
22911,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22912,12,945.812169,-4.788669451,-184.7244874,0.215319594,1.587719942
22913,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
22914,3,288.661938,-1.707037952,-175.5004187,0.035793965,1.916652393
22915,39,2997.478364,-0.032856884,-132.1811914,0.941711653,1.796822381
22916,14,1815.233555,1.260528129,536.6137209,0.213711425,1.789510561
22917,38,3082.260916,0.843461528,26.64294946,1.758291881,1.84390855
22918,8,354.730262,-10.79130065,-479.640039,0.04058544,1.444452047
22919,10,1422.401852,0.431868026,439.9483733,0.198179071,1.876747017
22920,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
22921,7,1139.406355,0.223084855,379.0776429,0.116671899,1.833215232
22922,4,912.835001,0.733921081,374.6310554,0.081908388,1.71201758
22923,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22924,7,403.750584,-7.169517189,-356.5781281,0.051997439,1.75123459
22925,3,264.724142,-2.114906984,-199.4382147,0.030369677,1.447865488
22926,12,1588.056091,0.544413007,457.5194346,0.16381792,1.875506318
22927,27,1923.483124,-3.135900458,-317.6773652,0.401041087,1.632885589
22928,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
22929,52,4211.045479,2.920253546,118.8452685,2.636059578,1.865903119
22930,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
22932,2,253.645516,-0.708764247,-136.4752519,0.02745872,1.447898195
22933,4,815.720393,0.146127795,277.5164474,0.069412184,2.004591525
22934,2,253.645516,-0.708764247,-136.4752519,0.02745872,1.447898195
22935,9,382.009873,-9.874956289,-526.4020168,0.049410107,1.446168155
22936,31,2364.992433,-1.49978436,-172.3344116,0.416321974,1.742056038
22937,3,786.012243,0.740904058,321.8498863,0.060895738,2.236776271
22938,30,2574.461629,-0.105258892,111.1763733,0.39752423,1.807537038
22939,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22940,39,3136.696808,0.688409844,7.037252604,0.759046074,1.799714432
22941,38,3058.699155,0.486074073,3.081188456,0.636588707,1.810256269
22942,7,1118.059692,0.044152524,357.7309799,0.116759086,1.849153691
22943,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
22944,16,1855.427897,0.461122704,428.7248852,0.256071953,1.792608929
22947,53,4031.777952,2.16481699,-134.4638473,1.97610201,1.810305807
22948,4,332.544838,-3.676605099,-205.6591076,0.03543863,1.457890126
22949,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22950,9,473.643927,-8.252814879,-434.7679628,0.063281616,1.684429966
22951,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
22952,43,3358.248426,0.876633579,-67.5774848,0.966213527,1.795855447
22953,2,135.641392,-1.436111306,-254.4793759,0.026360266,1.804210927
22955,39,3043.425966,0.157628343,-86.2335894,0.792550931,1.801121005
22956,4,912.835001,0.85963963,374.6310554,0.083817916,1.713869717
22958,34,2628.722163,-0.812894744,-130.7294481,0.68389257,1.7516772
22959,44,3461.141222,1.073791999,-38.72627765,1.085819164,1.808860639
22960,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
22962,28,2507.876084,0.150017932,192.674006,0.444563461,1.834335155
22963,36,2703.809476,-0.969645065,-203.7253128,0.483809601,1.73369105
22964,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
22965,7,377.303855,-7.735240632,-383.0248571,0.053437583,1.549267273
22966,7,327.683897,-10.58935605,-432.6448151,0.040392274,1.445035756
22967,7,327.683897,-10.58935605,-432.6448151,0.040392274,1.445035756
22968,33,2731.551989,-0.103827852,46.14196671,0.47716473,1.782345311
22969,29,2196.824936,-2.059691334,-192.4187309,0.372252392,1.776910652
22970,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22971,7,353.809015,-10.26078874,-406.5196971,0.0394861,1.446328094
22972,11,1532.705928,0.769904746,476.2108605,0.154994008,1.91222044
22973,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22975,4,360.263791,-2.599607774,-177.9401546,0.03702666,1.806731362
22976,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22977,3,321.466212,-1.429081221,-142.6961447,0.037188318,1.679913856
22978,11,422.397293,-9.659667557,-634.0977745,0.054941468,1.574956994
22979,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22980,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
22981,28,2507.876084,0.150017932,192.674006,0.444563461,1.834335155
22982,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
22983,53,3993.243615,2.028290778,-172.9981843,1.822601732,1.756298556
22985,39,2847.148161,-0.923675878,-282.5113944,0.505911835,1.771493214
22986,8,1182.984482,-0.235122671,348.614181,0.125086289,1.969549874
22988,15,1214.533755,-4.674674192,-138.127668,0.130458202,1.571731335
22989,10,1516.898923,1.441755539,534.4454443,0.253434909,1.985942061
22990,48,4031.909472,3.219256489,235.8756169,2.085332172,1.804289635
22991,9,1360.372533,0.766203076,451.9606432,0.152172379,1.791851504
22992,21,2177.845972,0.643465701,380.9350159,0.347104014,1.875612787
22993,34,2938.089005,0.962509202,178.6373939,0.686137872,1.86883508
22994,26,2504.643274,0.810762606,337.5243737,0.460258107,1.828136484
22995,27,2446.950508,0.088848027,205.7900188,0.480135943,1.739333433
22996,24,2338.033797,0.411349423,318.9980744,0.402287134,1.856586548
22997,30,2157.558714,-2.411380303,-305.7265417,0.426959407,1.661334798
22998,51,3393.327703,-0.661599388,-624.8309186,1.007890174,1.727782246
22999,12,475.894832,-9.972741838,-654.6418244,0.06478476,1.509998509
23001,9,434.302172,-10.03869561,-474.1097178,0.052510048,1.450083819
23002,11,1572.716063,1.290363019,516.2209955,0.17483513,1.857888765
23003,9,1404.197728,1.185558463,495.7858382,0.150364542,1.8717344
23005,8,977.341565,-2.272965786,142.971264,0.088908838,1.817617989
23006,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23007,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
23008,7,960.253089,-1.992971047,199.9243769,0.086306444,1.782808686
23009,33,2639.349395,-0.666537629,-46.06062729,0.723781804,1.698166126
23010,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
23011,7,353.809015,-10.26078874,-406.5196971,0.0394861,1.446328094
23012,64,4463.361657,2.144106572,-517.3376197,2.920887644,1.784082538
23013,30,2617.793662,0.10621575,154.5084063,0.436782401,1.789520059
23014,25,2539.525235,1.329514447,446.4479235,0.407138369,1.793315158
23015,42,3281.052785,0.617693438,-70.73153695,0.763288277,1.782221266
23018,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
23019,4,256.059637,-3.270604581,-282.1443086,0.028162634,1.437794117
23020,19,1792.15127,-1.285654804,143.3234916,0.259776795,1.721110061
23022,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
23023,24,2436.299301,1.002342303,417.2635784,0.372715985,1.802256354
23024,14,563.878511,-9.138235138,-714.7413231,0.082380697,1.503974346
23025,2,650.100055,0.90533929,259.9792871,0.28254561,1.52750961
23027,27,2361.303003,-0.361961573,120.1425138,0.338381645,1.838693964
23028,9,1259.06512,-0.177638805,350.6532302,0.129395849,1.907429163
23029,4,815.720393,0.146127795,277.5164474,0.069412184,2.004591525
23030,28,2627.555333,0.832647219,312.353255,0.454128217,1.812273129
23031,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23032,26,2480.640243,0.630945003,313.5213427,0.402842284,1.802546858
23033,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23034,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23035,3,786.012243,0.718252962,321.8498863,0.060747551,1.824950759
23036,25,2453.94337,0.821772342,360.8660585,0.394409918,1.814030496
23037,6,390.563789,-5.988362487,-295.7233343,0.047158142,1.695889993
23038,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23040,67,4700.806077,2.662241534,-502.0179662,3.391618414,1.798328511
23041,4,327.459517,-3.037609793,-210.7444286,0.040120711,1.799160969
23042,7,1177.197488,0.712954238,416.8687759,0.107497358,1.931652538
23043,23,1948.202677,-1.607544839,3.208543231,0.288205381,1.693480916
23044,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
23045,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
23046,45,3634.481279,2.016893426,60.57219049,1.444761482,1.794421871
23047,4,912.835001,0.733921081,374.6310554,0.081908388,1.71201758
23048,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23049,4,330.357516,-3.938573063,-207.8464296,0.041362803,1.795165699
23050,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
23051,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23052,9,430.980513,-9.446382413,-477.4313768,0.051233436,1.451120555
23053,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23054,20,1693.637697,-2.368525694,-29.23167021,0.251518086,1.730216167
23055,48,3900.603025,2.531199279,104.5691699,2.078411087,1.827046351
23056,36,2761.811765,-0.631201036,-145.7230238,0.62385053,1.794088162
23057,25,2243.63562,-0.453462258,150.5583085,0.348451591,1.807891023
23058,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23059,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23060,22,2314.529178,0.952641216,443.5766331,0.37468554,1.82104908
23061,25,2309.102919,-0.170062996,216.0256075,0.467860325,1.801428864
23062,6,886.97498,-1.033811753,200.6878567,0.115333249,1.700453167
23063,7,1023.843083,-1.116018683,263.5143709,0.107930429,1.809776733
23064,20,2067.335543,0.193327182,344.4661758,0.389442533,1.879432563
23065,10,421.613624,-10.25417737,-560.8398547,0.054489525,1.589382132
23066,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
23067,42,3248.659986,0.563282458,-103.124336,0.804339908,1.797986664
23068,44,3331.910929,0.527603852,-167.9565707,0.897575552,1.771403894
23069,7,1183.23155,0.620164898,422.9028379,0.111141124,1.943243701
23070,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
23071,9,1371.952333,0.938252055,463.5404432,0.14755375,1.865832648
23073,26,2511.397246,0.805709181,344.2783457,0.404679177,1.810210212
23074,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23075,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23076,54,3996.391816,1.845085835,-243.8915722,2.223463934,1.762461839
23077,8,1300.931724,1.101207846,466.561423,0.135701178,1.89462885
23078,31,2541.058993,-0.569810513,3.732148418,0.403612249,1.791217752
23079,3,292.443095,-2.039422872,-171.7192617,0.032438685,1.683950197
23080,8,1301.810154,1.04778177,467.439853,0.130697317,1.896046643
23081,18,1877.841749,-0.350138565,303.0555595,0.259303262,1.792768932
23082,27,2518.501479,0.520619051,277.3409898,0.438397973,1.871723195
23083,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23084,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23085,27,2497.970329,0.352662019,256.8098398,0.403348052,1.814223725
23086,2,135.641392,-1.436111306,-254.4793759,0.026360266,1.804210927
23087,43,3274.286639,0.422673685,-151.5392718,0.790168968,1.793993932
23089,27,2387.279608,-0.276376542,146.1191188,0.68285885,1.836578883
23090,10,1491.01035,1.147024851,508.5568713,0.146713045,1.888963156
23091,32,2695.305557,-0.020797097,83.93712357,0.507067456,1.791076976
23092,26,2504.643274,0.742087949,337.5243737,0.464315969,1.829743154
23093,3,288.661938,-1.707037952,-175.5004187,0.035793965,1.916652393
23094,8,1135.330884,-0.740223664,300.960583,0.101192029,1.941424929
23095,6,308.833841,-8.98216601,-377.4532823,0.03551195,1.441949934
23096,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23097,58,4371.050798,2.805572452,-165.3989456,2.600371336,1.842814969
23098,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
23099,6,918.557511,-1.199703139,232.2703877,0.078804881,1.822897661
23100,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23101,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
23102,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
23103,34,2512.450315,-1.576218518,-247.0012961,0.58442323,1.729049706
23104,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
23105,1,1.944663,-0.710483421,-314.134516,0.021612167,2.149981543
23106,45,3695.316711,2.231042695,121.4076225,1.526378899,1.811069052
23107,7,921.991402,-1.83730212,161.6626899,0.0801002,1.770137482
23108,5,351.394894,-4.620740082,-260.8506404,0.039627029,1.452576044
23110,4,912.835001,0.689536434,374.6310554,0.0707138,2.039124166
23111,14,1735.190363,0.609550196,456.5705289,0.288113016,1.998074629
23112,40,3152.611798,0.479027704,-51.08934625,0.674481378,1.812844798
23113,11,422.397293,-9.659667557,-634.0977745,0.054941468,1.574956994
23114,25,2509.452583,1.130223411,416.3752715,0.404262382,1.824431813
23115,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23116,8,1300.931724,1.101207846,466.561423,0.135701178,1.89462885
23117,7,872.829119,-2.163189022,112.5004069,0.207643985,1.689162718
23118,30,2361.087822,-1.27733527,-102.1974337,0.417215447,1.681609486
23119,14,1016.553151,-5.004133639,-262.0666831,0.226791049,1.619634861
23120,7,960.253089,-1.602783137,199.9243769,0.077397481,1.786966954
23121,34,2715.243852,-0.484230503,-44.20775914,0.485005658,1.7746891
23122,39,2955.467761,-0.280785326,-174.1917944,0.562064423,1.814816249
23123,26,1921.410598,-2.674111199,-245.7083023,0.244628832,1.711672261
23124,7,440.409682,-8.128249824,-319.9190301,0.051572843,1.750857251
23125,8,1057.903589,-1.736366032,223.533288,0.094090144,1.762163337
23126,35,2774.482213,-0.348921133,-59.01098699,0.485097943,1.74907599
23127,32,2540.68637,-0.844241647,-70.68206343,0.434213886,1.805021416
23128,22,2073.963594,-0.459701721,203.0110491,0.291056843,1.811461793
23129,46,3635.154901,1.486337865,-12.79577636,1.419880907,1.800922102
23130,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23131,10,1427.781909,0.468776,445.3284303,0.140676052,1.877994738
23132,3,786.012243,0.812139184,321.8498863,0.072090326,1.800634155
23133,22,2195.562774,0.214612505,324.6102291,0.344845086,1.813599404
23134,3,288.661938,-1.707037952,-175.5004187,0.035793965,1.916652393
23135,17,1914.134001,0.413962542,413.3894003,0.251704297,1.943475251
23136,23,2351.714846,0.910990421,406.7207122,0.375786519,1.816677275
23137,7,440.409682,-8.128249824,-319.9190301,0.051572843,1.750857251
23138,16,1215.317424,-4.90938323,-211.3855878,0.130910145,1.562917228
23139,4,332.544838,-3.641044442,-205.6591076,0.036283474,1.456381035
23140,34,2519.786076,-1.369974454,-239.6655351,0.735911166,1.744830127
23141,3,786.012243,0.740904058,321.8498863,0.060895738,2.236776271
23142,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
23143,14,1738.099562,0.665021002,459.4797279,0.199967033,1.776218761
23144,2,135.641392,-1.317710906,-254.4793759,0.021316574,1.816757583
23145,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23146,30,2471.425385,-0.634256968,8.14012927,0.437493593,1.859870891
23147,7,1023.843083,-1.116018683,263.5143709,0.107930429,1.809776733
23148,3,264.724142,-2.476715224,-199.4382147,0.031269215,1.455284384
23149,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23151,3,292.443095,-2.500190072,-171.7192617,0.032782935,1.452901137
23152,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
23153,25,2486.212858,0.942756009,393.1355465,0.380267016,1.820762727
23154,26,2381.577815,0.131976059,214.4589147,0.341121329,1.8255836
23155,15,577.732842,-9.63697081,-774.928581,0.080659692,1.592818865
23156,7,1222.968537,1.185631227,462.6398249,0.124823128,1.757804829
23157,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
23158,5,972.411543,0.435783636,360.1660086,0.084891718,1.843118874
23160,23,1636.831346,-4.525723535,-308.1627878,0.192012307,1.5705319
23161,44,3446.310385,1.143668424,-53.55711465,1.000627975,1.775049405
23162,1,1.826986,-0.772414748,-314.252193,0.018145045,1.45383644
23164,20,2015.856932,0.025887027,292.9875648,0.295256793,1.844425048
23165,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23166,47,3144.952018,-1.1017793,-577.0402482,0.932815972,1.709732752
23167,2,253.645516,-0.962660445,-136.4752519,0.028456189,1.456008356
23168,8,409.159178,-9.396544492,-425.211123,0.048294738,1.534284776
23169,26,2347.391414,-0.20958868,180.2725137,0.409947903,1.847204423
23171,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23172,6,353.02181,-6.762596322,-333.2653133,0.040232118,1.448930973
23173,30,2108.264424,-3.055372125,-355.0208317,0.558151112,1.692303022
23174,14,1373.144241,-2.554564708,94.5244069,0.20426533,1.646328313
23175,26,2516.556816,0.813185408,349.4379157,0.437898829,1.861020951
23178,4,815.720393,0.146127795,277.5164474,0.069412184,2.004591525
23179,4,256.059637,-3.270604581,-282.1443086,0.028162634,1.437794117
23180,43,3014.015278,-0.931632887,-411.8106328,0.879607416,1.698644534
23181,40,3169.089856,0.610790071,-34.61128825,0.769371425,1.813198322
23182,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
23183,49,4038.480126,3.109470183,168.4046821,2.323801481,1.823018829
23184,21,1876.916798,-1.54192545,80.00584193,0.305520836,1.701205667
23185,27,2382.276639,-0.283799967,141.1161498,0.361519405,1.809892901
23186,3,786.012243,0.812139184,321.8498863,0.072090326,1.800634155
23187,10,421.613624,-9.814397987,-560.8398547,0.054783023,1.589382132
23189,8,1301.810154,1.04778177,467.439853,0.130697317,1.896046643
23190,25,2499.286597,1.034749615,406.2092855,0.421383909,1.849882349
23191,26,2504.643274,0.73020651,337.5243737,0.406681422,1.802468722
23192,4,363.16179,-2.725730099,-175.0421556,0.036690642,1.80254657
23193,9,942.476801,-3.315374504,34.06491115,0.213320773,1.639989238
23195,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23196,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
23197,62,4490.479451,2.52294881,-342.136648,8.427252673,1.843677656
23198,34,2541.078637,-1.4205189,-218.3729741,0.522702379,1.75609947
23199,7,377.303855,-10.17005762,-383.0248571,0.048972801,1.453831006
23200,22,2079.227828,-0.471133518,208.2752831,0.322612534,1.804655086
23201,33,2603.967711,-0.795435826,-81.44231129,0.407491615,1.799129817
23202,12,960.419319,-5.025745235,-170.1173374,0.217530469,1.591183408
23203,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23204,2,135.641392,-1.436111306,-254.4793759,0.026360266,1.804210927
23205,2,135.641392,-1.510462594,-254.4793759,0.021895484,1.470183993
23206,31,2548.784483,-0.368535563,11.45763842,0.447893092,1.889927717
23207,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23208,29,2526.176554,-0.104260561,136.9328871,0.393629409,1.821812414
23209,11,437.142021,-10.2441377,-619.3530465,0.058093238,1.578791148
23210,30,2383.550641,-1.204533084,-79.73461473,0.36098765,1.739134642
23211,4,334.138673,-4.039567288,-204.0652726,0.038636281,1.447505781
23212,7,990.082893,-1.406419219,229.7541809,0.08950217,1.703175977
23213,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23214,5,879.759932,-0.239696916,267.5143976,0.067501897,1.926275272
23215,32,2493.045833,-1.04286288,-118.3226004,0.448774898,1.712628486
23216,26,1842.338316,-3.466767083,-324.7805843,0.222281288,1.650076553
23217,36,2627.087838,-1.273812171,-280.4469508,0.776301066,1.689854108
23218,25,2222.485798,-0.644560714,129.4084865,0.30303222,1.775789764
23219,36,2741.702065,-0.719263769,-165.8327238,0.455160817,1.86786642
23220,5,850.736815,-0.647109375,238.4912806,0.074216907,1.752462222
23221,5,842.49266,-0.727164013,230.2471256,0.317899816,1.781040034
23222,23,2292.409893,0.531046093,347.4157592,0.403835247,1.869718614
23223,3,786.012243,0.812139184,321.8498863,0.072090326,1.800634155
23224,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
23225,18,2026.835196,0.727379538,452.0490065,0.328461257,1.9658047
23226,8,1310.054308,1.04604791,475.684007,0.121684668,1.879176441
23227,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
23228,23,2367.019575,0.887398051,422.0254412,0.361613421,1.843501866
23229,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
23230,12,1588.056091,0.544413007,457.5194346,0.16381792,1.875506318
23231,3,272.495572,-1.752398401,-191.6667847,0.030900207,1.442372035
23232,8,363.159817,-8.627300386,-471.210484,0.046066552,1.447269664
23235,21,2111.455913,0.027868769,314.5449569,0.313404386,1.827072094
23236,32,2601.599722,-0.512433743,-9.768711434,0.406630215,1.787702681
23237,25,2100.101571,-1.300858964,7.024259528,0.294268985,1.731611002
23238,44,3246.45176,-0.047450338,-253.4157397,1.124811415,1.798848093
23239,13,1001.162332,-5.452557367,-203.4159133,0.096232605,1.610881458
